"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (D10C181)", ,"D10C181[00100]","D10C181[00200]","D10C181[00300]"
"Line(00100)", ,"4440"
"Line(00200)", ,"4440"
"Line(00400)", ,"4440"
"Line(00900)", ,"1360"
"Line(02100)", ,"3527069"
"Line(02700)", ,"3527069"
"Line(03700)", ,"3527069"
"Line(03800)", ,"794"
"Line(03900)", ,"1080357"
"Line(04100)", ,"1080357"
"Line(04800)", ,"570375"
"Line(04900)", ,"1650732"
"Line(05000)", ,"159882"
"Line(05100)", ,"47644"
"Line(05200)", ,"207526"
"Line(05300)", ,"1443206"
"Line(09000)", ,"521978","3527069","0"
"Line(09100)", , ,"3527069"
"Line(09200)", , ,"3527069"
