"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (E00A18A)", ,"E00A18A[00100]","E00A18A[00200]"
"Line(03400)", ,"2829936"
"Line(03500)", ,"1839458"
"Line(03600)", ,"2048896"
"Line(03700)", ,"74538328"
"Line(04000)", ,"74538328"
"Line(04001)", ,"1490767"
"Line(04100)", ,"70286265"
"Line(04300)", ,"2761296"
""
""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (E10A181)","E10A181[00000]","E10A181[00100]","E10A181[00200]","E10A181[00300]","E10A181[00400]"
"Line(00100)", , ,"155824325", ,"71038414"
"Line(00301)", ,"03/18/2014","684848"
"Line(00302)", ,"06/26/2014","138410"
"Line(00351)", , , ,"03/18/2014","417937"
"Line(00352)", , , ,"06/26/2014","334212"
"Line(00399)", , ,"823258", ,"-752149"
"Line(00400)", , ,"156647583", ,"70286265"
"Line(00700)", , ,"159902380", ,"73047561"
""
""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (E10A182)", ,"E10A182[00100]"
"Line(00100)", ,"22285"
"Line(00200)", ,"49617"
"Line(00300)", ,"4736"
"Line(00400)", ,"121819"
"Line(00500)", ,"2147483647"
"Line(00600)", ,"59707787"
"Line(00800)", ,"1423538"
"Line(00900)", ,"28471"
"Line(01000)", ,"1395067"
"Line(03000)", ,"1249807"
""
""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (E10C181)","E10C181[00000]","E10C181[00100]","E10C181[00200]"
"Line(00100)", , ,"8249080"
"Line(00400)", , ,"8249080"
"Line(00602)", , ,"13626"
"Line(00700)", , ,"8235454"
""
""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (E30C183)", ,"E30C183[00100]"
"Line(00100)", ,"1855997"
"Line(00200)", ,"0"
"Line(00300)", ,"97997"
"Line(00400)", ,"73534"
"Line(00500)", ,"2"
"Line(00700)", ,"4"
"Line(00900)", ,"2"
"Line(01000)", ,"22"
"Line(01100)", ,"0"
"Line(01200)", ,"134005"
"Line(01300)", ,"8465570"
"Line(01700)", ,"8465570"
"Line(01900)", ,"8465570"
"Line(02000)", ,"51360"
"Line(02100)", ,"8414210"
"Line(02200)", ,"45840"
"Line(02300)", ,"8368370"
"Line(02400)", ,"51545"
"Line(02500)", ,"33504"
"Line(02600)", ,"30970"
"Line(02700)", ,"8401874"
"Line(02900)", ,"1650"
"Line(03200)", ,"8403524"
"Line(03201)", ,"168070"
"Line(03300)", ,"8249080"
"Line(03500)", ,"-13626"
""
""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (E30C197)", ,"E30C197[00100]"
"Line(00100)", ,"967377"
"Line(00700)", ,"967377"
"Line(01800)", ,"967377"
""
""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"","----","NO HEADER "," -------- ","NO HEADER"," ------- ","","","","","",""
"Report (E40A180)", ,"E40A180[00100]","E40A180[00200]","E40A180[00300]"
"Line(00100)", ,"322"
"Line(00200)", ,"6"
"Line(00500)", ,"329"
"Line(00600)", ,"415"
"Line(00700)", ,"329"
"Line(00800)", ,"136","235","371"
"Line(00900)", ,"108","187","294"
"Line(01000)", , ,"13"
"Line(01100)", ,"108","200"
"Line(01200)", ,"124","226"
"Line(01300)", ,"103","201"
"Line(01400)", ,"111","209"
"Line(01700)", ,"111","209"
"Line(01800)", ,"107608","101899"
"Line(01900)", ,"11985406","21293736","33279142"
"Line(02100)", ,"86"
"Line(02500)", ,"33279142"
"Line(02600)", ,"55121","4964"
"Line(02700)", ,"129926","129926"
"Line(02800)", ,"0","0"
"Line(02900)", ,"14118643","1271463"
"Line(03000)", , ,"179658"
"Line(03100)", , , ,"15210448"
"Line(03300)", ,"30845086"
"Line(03700)", ,"161074362"
"Line(03800)", ,"9887250"
"Line(04000)", ,"81605"
"Line(04100)", ,"170880007"
"Line(04200)", ,"97821875"
"Line(04300)", ,"27350"
"Line(04400)", ,"97794525"
"Line(04500)", ,"268674532"
"Line(04600)", ,"1"
"Line(04700)", ,"0"
"Line(04800)", ,"15210448"
"Line(04900)", ,"9674012"
""
""
